"selection3_name","selection3_url","selection3_selection4","selection3_selection5","selection3_selection6","selection3_selection7","selection3_selection8","selection3_selection9","selection3_selection10"
"PCA644","http://www.rpiparts.com/PartPage.asp?equip=12&oem=50&model=259&rpinum=PCA644","007038","ARM ADAPTOR","DENTAL EXAM LIGHTS
PELTON & CRANE
LF I & LF+ Series","RPI Part #PCA644
OEM Part #007038
ARM ADAPTOR
Part is primed and ready to paint
Aluminum Not Painted
Includes: Arm adapter with nylon stops installed, and (2) set screw (RPI Part #RPH201)
Fits: Rear Arm to Arm Knuckle
Model(s) This Part Fits: LF I & LF+ Series
Catalog Page(s): 4-1302
Part Description Updated: 5/20/2016","Part is primed and ready to paint
Aluminum Not Painted
Includes: Arm adapter with nylon stops installed, and (2) set screw (RPI Part #RPH201)","http://www.rpiparts.com/pimages/PCA644.GIF","Notes:
Also Available:
Knuckle Hinge Screw (RPI Part #PCS658)"
"PCA657","http://www.rpiparts.com/PartPage.asp?equip=12&oem=50&model=259&rpinum=PCA657","001030","TROLLEY BRACKET ASSEMBLY","DENTAL EXAM LIGHTS
PELTON & CRANE
LF I & LF+ Series","RPI Part #PCA657
OEM Part #001030
TROLLEY BRACKET ASSEMBLY
See Notes: below
Fits: Trolley to Track Power Cord connection and Wire Harness (RPI Part #PCW620) See SERVICE TIP below.
Model(s) This Part Fits: LFT, LFT+, LFIIT, LFIIT-D, LFIIIT & LFIIIT-D
Catalog Page(s): 4-1306, 4-1300
Part Description Updated: 9/19/2012","See Notes: below","http://www.rpiparts.com/pimages/PCA657.GIF","Notes:
SERVICE TIP: If you are replacing the original Trolley Bracket Assembly with (RPI Part #PCA657), you must also replace the wire harness with (RPI Part #PCW620) The connectors on the original assembly are obsolete and were replaced by a new style connector."
"PCA692","http://www.rpiparts.com/PartPage.asp?equip=12&oem=50&model=259&rpinum=PCA692","007327","WIRE RETAINER ASSEMBLY","DENTAL EXAM LIGHTS
PELTON & CRANE
LF I & LF+ Series","RPI Part #PCA692
OEM Part #007327
WIRE RETAINER ASSEMBLY
For Your Safety use a Main Arm Spring Safety Pin (RPI Part #PCP691) to lock the Main Arm Spring Assembly in place before you service or replace.
Includes:
(2) brass wire retainer
(2) 5 ft. #18 AWG wire and
(2) 8"" lg. clear tubing
For Your Safety: Use a Main Arm Spring Safety Pin to lock the Main Arm Spring Assembly in place before you service or replace the Wire Retainer Assembly. ( RPI Part #PCP691 - MAIN ARM SPRING SAFETY PIN to fit LF I & LF+ Series)
Fits: Main Arm Spring Assembly
Model(s) This Part Fits: All LF, LF+ & LFC+
Catalog Page(s): 4-1301
Part Description Updated: 7/12/2006","(2) brass wire retainer
(2) 5 ft. #18 AWG wire and
(2) 8"" lg. clear tubing","http://www.rpiparts.com/pimages/PCA692.GIF",""
"PCB616","http://www.rpiparts.com/PartPage.asp?equip=12&oem=50&model=259&rpinum=PCB616","H32-104","BUSHING YOKE","DENTAL EXAM LIGHTS
PELTON & CRANE
LF I & LF+ Series","RPI Part #PCB616
OEM Part #H32-104
BUSHING YOKE
2 per package
Stainless steel
Fits: Head and yoke assembly
Model(s) This Part Fits: All LF & LFT+
Catalog Page(s): 4-1302
Part Description Updated: 12/16/2009","2 per package
Stainless steel","http://www.rpiparts.com/pimages/PCB616.GIF",""
"PCB617","http://www.rpiparts.com/PartPage.asp?equip=12&oem=50&model=259&rpinum=PCB617","006914","STUD-HEAD BUSHING","DENTAL EXAM LIGHTS
PELTON & CRANE
LF I & LF+ Series","RPI Part #PCB617
OEM Part #006914
STUD-HEAD BUSHING
2 per package
Stainless steel
Fits: Head and yoke assembly
Model(s) This Part Fits: All LF & LFT+
Catalog Page(s): 4-1302
Part Description Updated: 7/12/2006","2 per package
Stainless steel","http://www.rpiparts.com/pimages/PCB617.GIF",""
"PCC646","http://www.rpiparts.com/PartPage.asp?equip=12&oem=50&model=259&rpinum=PCC646","006718","KNUCKLE & ROD CONNECTOR","DENTAL EXAM LIGHTS
PELTON & CRANE
LF I & LF+ Series","RPI Part #PCC646
OEM Part #006718
KNUCKLE & ROD CONNECTOR
For Your Safety use a Main Arm Spring Safety Pin (RPI Part #PCP691) to lock the Main Arm Spring Assembly in place before you service or replace.
Aluminum Not Painted
For Your Safety: Use a Main Arm Spring Safety Pin to lock the Main Arm Spring Assembly in place before you service or replace the Knuckle & Rod Connector. ( RPI Part #PCP691 - MAIN ARM SPRING SAFETY PIN to fit LF I & LF+ Series)
Fits: Arm Knuckle to Leveling Rod
Model(s) This Part Fits: LF, LF+ & LFC+
Catalog Page(s): 4-1301
Part Description Updated: 11/3/2006","For Your Safety use a Main Arm Spring Safety Pin (RPI Part #PCP691) to lock the Main Arm Spring Assembly in place before you service or replace.
Aluminum Not Painted","http://www.rpiparts.com/pimages/PCC646.GIF",""
"PCC664","http://www.rpiparts.com/PartPage.asp?equip=12&oem=50&model=259&rpinum=PCC664","006767","COUNTER BALANCE SPRING COVER","DENTAL EXAM LIGHTS
PELTON & CRANE
LF I & LF+ Series","RPI Part #PCC664
OEM Part #006767
COUNTER BALANCE SPRING COVER
2 per package
Steel, zinc plated Not Painted
Used to cover Counter Balance Spring
Model(s) This Part Fits: LF & LF+
Catalog Page(s): 4-1302
Part Description Updated: 7/12/2006","2 per package
Steel, zinc plated Not Painted
Used to cover Counter Balance Spring","http://www.rpiparts.com/pimages/PCC664.GIF",""
"PCI661","http://www.rpiparts.com/PartPage.asp?equip=12&oem=50&model=259&rpinum=PCI661","006687","COUNTER BALANCE SPRING COVER INSERT","DENTAL EXAM LIGHTS
PELTON & CRANE
LF I & LF+ Series","RPI Part #PCI661
OEM Part #006687
COUNTER BALANCE SPRING COVER INSERT
4 per package
Gray rubber
Fits: Counter Balance Spring Cover
Model(s) This Part Fits: LF & LF+
Catalog Page(s): 4-1302
Part Description Updated: 7/12/2006","4 per package
Gray rubber","http://www.rpiparts.com/pimages/PCI661.GIF",""
"PCK645","http://www.rpiparts.com/PartPage.asp?equip=12&oem=50&model=259&rpinum=PCK645","007037","ARM KNUCKLE","DENTAL EXAM LIGHTS
PELTON & CRANE
LF I & LF+ Series","RPI Part #PCK645
OEM Part #007037
ARM KNUCKLE
Redesigned to eliminate drift when used with the RPI Drift Kit (RPI Part #PCK651) (Two Drift Kits required for each Arm Knuckle)
For Your Safety use a Main Arm Spring Safety Pin (RPI Part #PCP691) to lock the Main Arm Spring Assembly in place before you service or replace
Part is chemically film coated and ready to paint
Aluminum (Not Painted)
Use in front or rear position
Fits: Front Arm Assembly
Model(s) This Part Fits: LF, LF+ & LFC+
Catalog Page(s): 4-1301
Part Description Updated: 3/21/2016","Redesigned to eliminate drift when used with the RPI Drift Kit (RPI Part #PCK651) (Two Drift Kits required for each Arm Knuckle)
For Your Safety use a Main Arm Spring Safety Pin (RPI Part #PCP691) to lock the Main Arm Spring Assembly in place before you service or replace
Part is chemically film coated and ready to paint
Aluminum (Not Painted)
Use in front or rear position","http://www.rpiparts.com/pimages/PCK645.GIF",""
"PCK651","http://www.rpiparts.com/PartPage.asp?equip=12&oem=50&model=259&rpinum=PCK651","006804 (Kit), 016188 / 33.22.992 (Snubbing Pin), 016189 & 33.23.016 (Flat Washer), 017186 & 33.23.008 (Wave Washer)","DRIFT KIT","DENTAL EXAM LIGHTS
PELTON & CRANE
LF I & LF+ Series","RPI Part #PCK651
OEM Part #006804 (Kit), 016188 / 33.22.992 (Snubbing Pin), 016189 & 33.23.016 (Flat Washer), 017186 & 33.23.008 (Wave Washer)
DRIFT KIT
Material: Stainless Steel
Includes flat washer, wave washer and snubbing pin
Use to eliminate drift in light/For stabilizing side to side drift
See notes below for important servicing information
Fits: Arm Knuckle to Leveling Rod of LFI and LF+. Arm Adapter (RPI Part #PCA670) and Straight Knuckle (RPI Part #PCK669) of LFII
Model(s) This Part Fits: LF, LF+ & LFC+, LFII, LFIIC, LFIIW(2), LFIIC-D, LFIII, LFIIIC & LFIIIC-D
Catalog Page(s): 4-1301, 4-1309
Part Description Updated: 12/29/2011","Material: Stainless Steel
Includes flat washer, wave washer and snubbing pin
Use to eliminate drift in light/For stabilizing side to side drift
See notes below for important servicing information","http://www.rpiparts.com/pimages/PCK651.GIF","Notes: When servicing the LFII and LFIII series, the Drift Kit can be used with either the RPI Arm Adapter ( RPI Part #PCA670) or the OEM's Arm Adapter. When servicing the LF series the Drift Kit can be used only with the redesigned RPI Arm Knuckle ( RPI Part #PCK645).
Also Available:
Arm Adapter (RPI Part #PCA670 )
Straight Knuckle (RPI Part #PCK669 )"
"PCK660","http://www.rpiparts.com/PartPage.asp?equip=12&oem=50&model=259&rpinum=PCK660","006769","SPRING RETAINER WITH WASHER","DENTAL EXAM LIGHTS
PELTON & CRANE
LF I & LF+ Series","RPI Part #PCK660
OEM Part #006769
SPRING RETAINER WITH WASHER
2 per package
Stainless steel
Includes washer (RPI Part #RPH109)
Fits: Counter Balance Spring/Front Arm
Model(s) This Part Fits: LF & LF+
Catalog Page(s): 4-1302
Part Description Updated: 7/12/2006","2 per package
Stainless steel
Includes washer (RPI Part #RPH109)","http://www.rpiparts.com/pimages/PCK660.GIF",""
"PCK690","http://www.rpiparts.com/PartPage.asp?equip=12&oem=50&model=259&rpinum=PCK690","(OEM Part # Not Available)","SPRING ARM SPRING & GUIDE KIT","DENTAL EXAM LIGHTS
PELTON & CRANE
LF I & LF+ Series","RPI Part #PCK690
OEM Part # (OEM Part # Not Available)
SPRING ARM SPRING & GUIDE KIT
""FOR YOUR SAFETY"" Use a Main Arm Spring Safety Pin (RPI Part #PCP691) to lock the Main Arm Spring Assembly in place before you service or replace.
See Notes: below for parts included in this Kit
Fits: Front Arm Assembly
Model(s) This Part Fits: LF, LF+ & LFC+
Catalog Page(s): 4-1301
Part Description Updated: 6/25/2014","""FOR YOUR SAFETY"" Use a Main Arm Spring Safety Pin (RPI Part #PCP691) to lock the Main Arm Spring Assembly in place before you service or replace.
See Notes: below for parts included in this Kit","http://www.rpiparts.com/pimages/PCK690.GIF","Notes:
Includes:
Leveling Rod and Nut (RPI Part #PCR699)
Main Arm Spring Safety Pin (RPI Part #PCP691)
(2) Knuckle & Rod Connector (RPI Part #PCC646)
(2) Connector Hinge Pin (RPI Part #PCP663)"
"PCL606","http://www.rpiparts.com/PartPage.asp?equip=12&oem=50&model=259&rpinum=PCL606","3321879 / 017133","LAMP (25V, 150W)","DENTAL EXAM LIGHTS
PELTON & CRANE
LF I & LF+ Series","RPI Part #PCL606
OEM Part #3321879 / 017133
Industry Part #150T4Q/CL25V
LAMP (25V, 150W)
Base: Double ended R7S
Halogen
Bulb Shape: T-5
Requires Socket Retractor Tool (RPI Part #PCT685) for installation All Models: LFI & LF+
Also available: Light Socket (RPI Part #PCS605 and PCS607)
Model(s) This Part Fits: DENTAL LAMPS & BULBS, LAMPS & BULBS, LF I & LF+ Series, LF II Series, LF III Series
Catalog Page(s): 4-1000, 4-1300, 4-1304, 8-201
Part Description Updated: 10/21/2015","Base: Double ended R7S
Halogen
Bulb Shape: T-5
Requires Socket Retractor Tool (RPI Part #PCT685) for installation All Models: LFI & LF+
Also available: Light Socket (RPI Part #PCS605 and PCS607)","http://www.rpiparts.com/pimages/PCL606.GIF",""
"PCL612","http://www.rpiparts.com/PartPage.asp?equip=12&oem=50&model=259&rpinum=PCL612","006777","LENS SPLASH SHIELD","DENTAL EXAM LIGHTS
PELTON & CRANE
LF I & LF+ Series","RPI Part #PCL612
OEM Part #006777
LENS SPLASH SHIELD
Material: Clear plastic
Size: 4.50"" x 9.50"" lens area
Included in: Reflector With Lens Splash Shield (RPI Part #PCR709)
Fits: Lens Assembly
Model(s) This Part Fits: All LF & LF+
Catalog Page(s): 4-1300
Part Description Updated: 11/26/2014","Material: Clear plastic
Size: 4.50"" x 9.50"" lens area
Included in: Reflector With Lens Splash Shield (RPI Part #PCR709)","http://www.rpiparts.com/pimages/PCL612.GIF",""
"PCP662","http://www.rpiparts.com/PartPage.asp?equip=12&oem=50&model=259&rpinum=PCP662","006756","ARM HINGE PIN","DENTAL EXAM LIGHTS
PELTON & CRANE
LF I & LF+ Series","RPI Part #PCP662
OEM Part #006756
ARM HINGE PIN
For Your Safety use a Main Arm Spring Safety Pin (RPI Part #PCP691) to lock the Main Arm Spring Assembly in place before you service or replace.
Size: 5/16"" dia. x 1-5/8"" lg.
Material: Stainless steel
Includes: #6-32 mounting hardware
For Your Safety: Use a Main Arm Spring Safety Pin to lock the Main Arm Spring Assembly in place before you service or replace the Arm Hinge Pin. ( RPI Part #PCP691 - MAIN ARM SPRING SAFETY PIN to fit LF I & LF+ Series)
Fits: Front Arm Assembly
Model(s) This Part Fits: LF, LF+ & LFC+
Catalog Page(s): 4-1301
Part Description Updated: 6/24/2014","For Your Safety use a Main Arm Spring Safety Pin (RPI Part #PCP691) to lock the Main Arm Spring Assembly in place before you service or replace.
Size: 5/16"" dia. x 1-5/8"" lg.
Material: Stainless steel
Includes: #6-32 mounting hardware","http://www.rpiparts.com/pimages/PCP662.GIF",""
"PCP663","http://www.rpiparts.com/PartPage.asp?equip=12&oem=50&model=259&rpinum=PCP663","006755","CONNECTOR HINGE PIN","DENTAL EXAM LIGHTS
PELTON & CRANE
LF I & LF+ Series","RPI Part #PCP663
OEM Part #006755
CONNECTOR HINGE PIN
For Your Safety use a Main Arm Spring Safety Pin (RPI Part #PCP691) to lock the Main Arm Spring Assembly in place before you service or replace.
Material: Stainless steel
Size: 5/16"" dia. x 1-5/16"" lg.
For Your Safety: Use a Main Arm Spring Safety Pin to lock the Main Arm Spring Assembly in place before you service or replace the Connector Hinge Pin. ( RPI Part #PCP691 - MAIN ARM SPRING SAFETY PIN to fit LF I & LF+ Series)
Fits: Front Arm Assembly
Model(s) This Part Fits: LF, LF+ & LFC+
Catalog Page(s): 4-1301
Part Description Updated: 6/24/2014","For Your Safety use a Main Arm Spring Safety Pin (RPI Part #PCP691) to lock the Main Arm Spring Assembly in place before you service or replace.
Material: Stainless steel
Size: 5/16"" dia. x 1-5/16"" lg.","http://www.rpiparts.com/pimages/PCP663.GIF",""
"PCP691","http://www.rpiparts.com/PartPage.asp?equip=12&oem=50&model=259&rpinum=PCP691","022676","MAIN ARM SPRING SAFETY PIN","DENTAL EXAM LIGHTS
PELTON & CRANE
LF I & LF+ Series","RPI Part #PCP691
OEM Part #022676
MAIN ARM SPRING SAFETY PIN
For Your Safety use a Main Arm Spring Safety Pin (RPI Part #PCP691) to lock the Main Arm Spring Assembly in place before you service or replace.
Stainless steel
Fits: Holes in tubular Spring Guide of Main ArmSpring Assembly
Model(s) This Part Fits: All LF, LF+ & LFC+
Catalog Page(s): 4-1301
Part Description Updated: 12/4/2013","For Your Safety use a Main Arm Spring Safety Pin (RPI Part #PCP691) to lock the Main Arm Spring Assembly in place before you service or replace.
Stainless steel","http://www.rpiparts.com/pimages/PCP691.GIF",""
"PCP712","http://www.rpiparts.com/PartPage.asp?equip=12&oem=50&model=259&rpinum=PCP712","006701","PRESSURE PAD","DENTAL EXAM LIGHTS
PELTON & CRANE
LF I & LF+ Series","RPI Part #PCP712
OEM Part #006701
PRESSURE PAD
2 per package
Fits: Light Head
Model(s) This Part Fits: All LF & LF+
Catalog Page(s): 4-1300
Part Description Updated: 7/12/2006","2 per package","http://www.rpiparts.com/pimages/PCP712.GIF",""
"PCR673","http://www.rpiparts.com/PartPage.asp?equip=12&oem=50&model=259&rpinum=PCR673","006747","COUNTER BALANCE SPRING RETAINER","DENTAL EXAM LIGHTS
PELTON & CRANE
LF I & LF+ Series","RPI Part #PCR673
OEM Part #006747
COUNTER BALANCE SPRING RETAINER
Stainless steel
Includes counter balance spring retainer, and (2) #8-32 x 1/4"" lg. Phillips head screw
Use Socket Head Screw (RPI Part #RPH198) to mount retainer
Fits: Rear Arm Knuckle
Model(s) This Part Fits: All LF & LF+
Catalog Page(s): 4-1302
Part Description Updated: 7/12/2006","Stainless steel
Includes counter balance spring retainer, and (2) #8-32 x 1/4"" lg. Phillips head screw
Use Socket Head Screw (RPI Part #RPH198) to mount retainer","http://www.rpiparts.com/pimages/PCR673.GIF",""
"PCR699","http://www.rpiparts.com/PartPage.asp?equip=12&oem=50&model=259&rpinum=PCR699","006695 & 090412","LEVELING ROD & NUT","DENTAL EXAM LIGHTS
PELTON & CRANE
LF I & LF+ Series","RPI Part #PCR699
OEM Part #006695 & 090412
LEVELING ROD & NUT
For Your Safety use a Main Arm Spring Safety Pin (RPI Part #PCP691) to lock the Main Arm Spring Assembly in place before you service or replace.
5/16-24 x 17-3/8"" lg. threaded rod with flange nut
Stainless steel
For Your Safety: Use a Main Arm Spring Safety Pin to lock the Main Arm Spring Assembly in place before you service or replace the Leveling Rod & Nut. ( RPI Part #PCP691 - MAIN ARM SPRING SAFETY PIN to fit LF I & LF+ Series)
Fits: Front Arm/Spring Guide Assembly
Model(s) This Part Fits: LF, LF+ & LFC+
Catalog Page(s): 4-1301
Part Description Updated: 7/12/2006","For Your Safety use a Main Arm Spring Safety Pin (RPI Part #PCP691) to lock the Main Arm Spring Assembly in place before you service or replace.
5/16-24 x 17-3/8"" lg. threaded rod with flange nut
Stainless steel","http://www.rpiparts.com/pimages/PCR699.GIF",""
"PCR709","http://www.rpiparts.com/PartPage.asp?equip=12&oem=50&model=259&rpinum=PCR709","022438 / H33-006698","REFLECTOR WITH FREE LENS SPLASH SHIELD","DENTAL EXAM LIGHTS
PELTON & CRANE
LF I & LF+ Series","RPI Part #PCR709
OEM Part #022438 / H33-006698
REFLECTOR WITH FREE LENS SPLASH SHIELD
Includes: Reflector, FREE Lens Splash Shield (RPI Part #PCL612) and Pressure Pads (RPI Part #PCP712)
NEW - Not Re-coated
Fits: Light Head
Model(s) This Part Fits: All LF & LF+
Catalog Page(s): 4-1300
Part Description Updated: 12/4/2013","Includes: Reflector, FREE Lens Splash Shield (RPI Part #PCL612) and Pressure Pads (RPI Part #PCP712)
NEW - Not Re-coated","http://www.rpiparts.com/pimages/PCR709.GIF",""
"PCS604","http://www.rpiparts.com/PartPage.asp?equip=12&oem=50&model=259&rpinum=PCS604","3321853 / 007096","POWER SWITCH","DENTAL EXAM LIGHTS
PELTON & CRANE
LF I & LF+ Series","RPI Part #PCS604
OEM Part #3321853 / 007096
POWER SWITCH
15A @ 125VAC; SPST
Toggle with 1-1/2"" lg. Bat Handle
Includes: Face and Panel Nut
Also included in: Sensor Conversion Kit (RPI Part #PCK803)
Fits: Switch Plate
Model(s) This Part Fits: All LF, LF+, & LFII
Catalog Page(s): 4-1300, 4-1305
Part Description Updated: 8/21/2014","15A @ 125VAC; SPST
Toggle with 1-1/2"" lg. Bat Handle
Includes: Face and Panel Nut
Also included in: Sensor Conversion Kit (RPI Part #PCK803)","http://www.rpiparts.com/pimages/PCS604.GIF",""
"PCS605","http://www.rpiparts.com/PartPage.asp?equip=12&oem=50&model=259&rpinum=PCS605","007028","LIGHT SOCKET","DENTAL EXAM LIGHTS
PELTON & CRANE
LF I & LF+ Series","RPI Part #PCS605
OEM Part #007028
LIGHT SOCKET
Fits: Socket Holder
Model(s) This Part Fits: All LF & LF+
Catalog Page(s): 4-1300
Part Description Updated: 4/14/2010","","http://www.rpiparts.com/pimages/PCS605.GIF",""
"PCS658","http://www.rpiparts.com/PartPage.asp?equip=12&oem=50&model=259&rpinum=PCS658","007031","KNUCKLE HINGE SCREW","DENTAL EXAM LIGHTS
PELTON & CRANE
LF I & LF+ Series","RPI Part #PCS658
OEM Part #007031
KNUCKLE HINGE SCREW
2 per package
7/16-20
3/16 hex socket
Stainless steel
Fits: Arm Knuckle
Model(s) This Part Fits: LF, LF+ & LFC
Catalog Page(s): 4-1302
Part Description Updated: 7/12/2006","2 per package
7/16-20
3/16 hex socket
Stainless steel","http://www.rpiparts.com/pimages/PCS658.GIF",""
"PCS659","http://www.rpiparts.com/PartPage.asp?equip=12&oem=50&model=259&rpinum=PCS659","006704","COUNTER BALANCE SPRING","DENTAL EXAM LIGHTS
PELTON & CRANE
LF I & LF+ Series","RPI Part #PCS659
OEM Part #006704
COUNTER BALANCE SPRING
2 per package
2.575 Lg. x .360 OD
Stainless steel
Fits: Front Arm Assembly
Model(s) This Part Fits: LF & LF+
Catalog Page(s): 4-1302
Part Description Updated: 7/12/2006","2 per package
2.575 Lg. x .360 OD
Stainless steel","http://www.rpiparts.com/pimages/PCS659.GIF",""
"PCS675","http://www.rpiparts.com/PartPage.asp?equip=12&oem=50&model=259&rpinum=PCS675","3322968","SPACER","DENTAL EXAM LIGHTS
PELTON & CRANE
LF I & LF+ Series","RPI Part #PCS675
OEM Part #3322968
SPACER
12 per package
White Nylon
.257"" ID x .500"" OD x .031"" Thk
Fits: Front Arm Assembly
Model(s) This Part Fits: All LF & LF+; All LFII & LFIII
Catalog Page(s): 4-1302, 4-1307
Part Description Updated: 1/20/2012","12 per package
White Nylon
.257"" ID x .500"" OD x .031"" Thk","http://www.rpiparts.com/pimages/PCS675.GIF",""
"PCS689","http://www.rpiparts.com/PartPage.asp?equip=12&oem=50&model=259&rpinum=PCS689","006700","FOCUS SPRING","DENTAL EXAM LIGHTS
PELTON & CRANE
LF I & LF+ Series","RPI Part #PCS689
OEM Part #006700
FOCUS SPRING
2 per package
Fits: Focus Bracket on Head Assembly
Model(s) This Part Fits: LF & LF+
Catalog Page(s): 4-1302
Part Description Updated: 7/12/2006","2 per package","http://www.rpiparts.com/pimages/PCS689.GIF",""
"PCT621","http://www.rpiparts.com/PartPage.asp?equip=12&oem=50&model=259&rpinum=PCT621","3321846 / 015768","TRANSFORMER","DENTAL EXAM LIGHTS
PELTON & CRANE
LF I & LF+ Series","RPI Part #PCT621
OEM Part #3321846 / 015768
TRANSFORMER
Primary=117V, 60 Hz. tap;
Secondary=Com. 19V, 21V, 23V, 25V@6A
Fits: Rear Arm
Model(s) This Part Fits: LF, LF+ & LFC+; LFII, LFIIC, LFIIC-D, LFIIL, LFII(2), LFIIW(3) & LFIIIC
Catalog Page(s): 4-1303, 4-1308, 4-1306
Part Description Updated: 12/4/2013","Primary=117V, 60 Hz. tap;
Secondary=Com. 19V, 21V, 23V, 25V@6A","http://www.rpiparts.com/pimages/PCT621.GIF",""
"PCT622","http://www.rpiparts.com/PartPage.asp?equip=12&oem=50&model=259&rpinum=PCT622","015892","TRANSFORMER","DENTAL EXAM LIGHTS
PELTON & CRANE
LF I & LF+ Series","RPI Part #PCT622
OEM Part #015892
TRANSFORMER
Primary=117V, 60 Hz. tap.
Secondary=0V, 25V, 27V@6A
Fits: Rear Arm
Model(s) This Part Fits: LFIIT, LFIIIT, LFIIT-D, LFIIIT-D & LFIIICB; LFT+ & LFIT-D
Catalog Page(s): 4-1303, 4-1308, 4-1306
Part Description Updated: 2/10/2012","Primary=117V, 60 Hz. tap.
Secondary=0V, 25V, 27V@6A","http://www.rpiparts.com/pimages/PCT622.GIF",""
"PCT685","http://www.rpiparts.com/PartPage.asp?equip=12&oem=50&model=259&rpinum=PCT685","006800","SOCKET RETRACTOR TOOL","DENTAL EXAM LIGHTS
PELTON & CRANE
LF I & LF+ Series","RPI Part #PCT685
OEM Part #006800
SOCKET RETRACTOR TOOL
Size: 3-1/4"" lg.
Fully insulated handles
For installation of Lamp (RPI Part #PCL606)
Model(s) This Part Fits: All LF & LF+ Light Sockets
Catalog Page(s): 4-1000, 4-1300, 6-702, 8-201
Part Description Updated: 6/5/2015","Size: 3-1/4"" lg.
Fully insulated handles
For installation of Lamp (RPI Part #PCL606)","http://www.rpiparts.com/pimages/PCT685.GIF",""
"PCW620","http://www.rpiparts.com/PartPage.asp?equip=12&oem=50&model=259&rpinum=PCW620","013721","WIRE HARNESS","DENTAL EXAM LIGHTS
PELTON & CRANE
LF I & LF+ Series","RPI Part #PCW620
OEM Part #013721
WIRE HARNESS
Plugs into Trolley Bracket Assembly
Fits: Track Trolley Power Cord Connection - See SERVICE TIP below
Model(s) This Part Fits: LFT, LFT+, LFIIT, LFIIT-D, LFIII & LFIII-D
Catalog Page(s): 4-1300, 4-1306, 4-1304
Part Description Updated: 2/10/2012","Plugs into Trolley Bracket Assembly","http://www.rpiparts.com/pimages/PCW620.GIF","Notes: SERVICE TIP: If you are replacing the original Trolley Bracket Assembly with RPI Part #PCA657, you must also replace the wire harness with RPI Part #PCW620. The connectors on the original assembly are obsolete and were replaced by a new style connector."
"PCW665","http://www.rpiparts.com/PartPage.asp?equip=12&oem=50&model=259&rpinum=PCW665","006702","KNUCKLE WASHER","DENTAL EXAM LIGHTS
PELTON & CRANE
LF I & LF+ Series","RPI Part #PCW665
OEM Part #006702
KNUCKLE WASHER
12 per package
White Nylon
9/16 ID x 1"" OD x .020 Thk
Fits: Arm Knuckle & Arm Adapter
Model(s) This Part Fits: LF, LF+ & LFC
Catalog Page(s): 4-1302
Part Description Updated: 6/29/2007","12 per package
White Nylon
9/16 ID x 1"" OD x .020 Thk","http://www.rpiparts.com/pimages/PCW665.GIF",""
"RPH192","http://www.rpiparts.com/PartPage.asp?equip=12&oem=50&model=259&rpinum=RPH192","(OEM Part # Not Available)","SOCKET HEAD SET SCREW","DENTAL EXAM LIGHTS
PELTON & CRANE
LF I & LF+ Series","RPI Part #RPH192
OEM Part # (OEM Part # Not Available)
SOCKET HEAD SET SCREW
50 per package
Size: 4-40x3/16
Material: Heat Treated Alloy Steel; have Black Finish
Cup Point
Also available in Socket Head Set Screw Kit (RPI Part #RPK418)
Fits: Yoke and Bushing
Model(s) This Part Fits: All LF & LFT+
Catalog Page(s): 4-1302, 6-400
Part Description Updated: 1/7/2015","50 per package
Size: 4-40x3/16
Material: Heat Treated Alloy Steel; have Black Finish
Cup Point
Also available in Socket Head Set Screw Kit (RPI Part #RPK418)","http://www.rpiparts.com/pimages/RPH192.GIF",""
"RPH198","http://www.rpiparts.com/PartPage.asp?equip=12&oem=50&model=259&rpinum=RPH198","(OEM Part # Not Available)","SOCKET HEAD SET SCREW","DENTAL EXAM LIGHTS
PELTON & CRANE
LF I & LF+ Series","RPI Part #RPH198
OEM Part # (OEM Part # Not Available)
SOCKET HEAD SET SCREW
50 per package
Size: 6-32x3/8"" lg
Material: Heat Treated Alloy Steel; have Black Finish
Cup Point
Also available in Socket Head Set Screw Kit (RPI Part #RPK418)
Model(s) This Part Fits: LF I & LF+ Series
Catalog Page(s): 6-400
Part Description Updated: 1/7/2015","50 per package
Size: 6-32x3/8"" lg
Material: Heat Treated Alloy Steel; have Black Finish
Cup Point
Also available in Socket Head Set Screw Kit (RPI Part #RPK418)","http://www.rpiparts.com/pimages/RPH198.GIF",""
"RPH199","http://www.rpiparts.com/PartPage.asp?equip=12&oem=50&model=259&rpinum=RPH199","(OEM Part # Not Available)","SOCKET HEAD SET SCREW","DENTAL EXAM LIGHTS
PELTON & CRANE
LF I & LF+ Series","RPI Part #RPH199
OEM Part # (OEM Part # Not Available)
SOCKET HEAD SET SCREW
50 per package
Size: 8-32x1/8"" lg
Material: Alloy Steel; have Black Finish
Cup Point
Also available in Socket Head Set Screw Kit (RPI Part #RPK418)
Model(s) This Part Fits: LF I & LF+ Series, LF II Series
Catalog Page(s): 6-400
Part Description Updated: 12/19/2014","50 per package
Size: 8-32x1/8"" lg
Material: Alloy Steel; have Black Finish
Cup Point
Also available in Socket Head Set Screw Kit (RPI Part #RPK418)","http://www.rpiparts.com/pimages/RPH199.GIF",""
