"selection3_name","selection3_url","selection3_selection4","selection3_selection5","selection3_selection6","selection3_selection7","selection3_selection9","selection3_selection8","selection3_selection10"
"BKC032","http://www.rpiparts.com/PartPage.asp?equip=6&oem=213&model=3855&rpinum=BKC032","(OEM Part # Not Available)","HINGE COVER","CENTRIFUGES
BECKMAN/IRIS
VET Express (V501-22)","RPI Part #BKC032
OEM Part # (OEM Part # Not Available)
HINGE COVER
Size: 1.64"" x 2.20""
Color: Black
Adhesive backing
Included in: Top Cover Assembly (RPI Part #BKK019)
Fits: Hinge Housing
Model(s) This Part Fits: CoagSpin (M940-22), CritSpin (M960-12), CritSpin (M961-22), CytoFuge 2 (M801-22), CytoVet (V801-22), DiffSpin (M701-22), Express 2 (M501-22), MicroPrep (G600-22), MP (M900-22), MP (M901-22), RP (M920-22), VET Express (V501-22), VT (V901-22), VT (V901-22)
Catalog Page(s): 3-300
Part Description Updated: 10/23/2015","http://www.rpiparts.com/pimages/BKC032.GIF","Size: 1.64"" x 2.20""
Color: Black
Adhesive backing
Included in: Top Cover Assembly (RPI Part #BKK019)",""
"BKG025","http://www.rpiparts.com/PartPage.asp?equip=6&oem=213&model=3855&rpinum=BKG025","X01-004635-001","BULB GASKET","CENTRIFUGES
BECKMAN/IRIS
VET Express (V501-22)","RPI Part #BKG025
OEM Part #X01-004635-001
BULB GASKET
Length: 19.75""
Included in: Top Cover Assembly (RPI Part #BKK019)
Model(s) This Part Fits: CoagSpin (M940-22), CritSpin (M960-12), CritSpin (M961-22), CytoFuge 2 (M801-22), CytoVet (V801-22), DiffSpin (M701-22), Express 2 (M501-22), MicroPrep (G600-22), MP (M900-22), MP (M901-22), RP (M920-22), VET Express (V501-22), VT (V901-22), VT (V901-22)
Catalog Page(s): 3-300
Part Description Updated: 10/23/2015","http://www.rpiparts.com/pimages/BKG025.GIF","Length: 19.75""
Included in: Top Cover Assembly (RPI Part #BKK019)",""
"BKH035","http://www.rpiparts.com/PartPage.asp?equip=6&oem=213&model=3855&rpinum=BKH035","X01-002529-001 / X01-003493-001","POWER HARNESS","CENTRIFUGES
BECKMAN/IRIS
VET Express (V501-22)","RPI Part #BKH035
OEM Part #X01-002529-001 / X01-003493-001
POWER HARNESS
Size: 6.25"" lg.
Includes: Mounting hardware
Model(s) This Part Fits: CoagSpin (M940-22), CritSpin (M960-12), CritSpin (M961-22), CytoFuge 2 (M801-22), CytoVet (V801-22), DiffSpin (M701-22), Express 2 (M501-22), MicroPrep (G600-22), MP (M900-22), MP (M901-22), RP (M920-22), VET Express (V501-22), VT (V901-22), VT (V901-22)
Catalog Page(s): 3-301
Part Description Updated: 10/23/2015","http://www.rpiparts.com/pimages/BKH035.GIF","Size: 6.25"" lg.
Includes: Mounting hardware",""
"BKK019","http://www.rpiparts.com/PartPage.asp?equip=6&oem=213&model=3855&rpinum=BKK019","X01-003494-001/X01-002528-00","TOP COVER ASSEMBLY","CENTRIFUGES
BECKMAN/IRIS
VET Express (V501-22)","RPI Part #BKK019
OEM Part #X01-003494-001/X01-002528-00
TOP COVER ASSEMBLY
Includes: Top cover with latch, hinge assembly, Hinge Cover (RPI Part #BKC032), Bulb Gasket (RPI Part #BKG025), and mounting hardware
Model(s) This Part Fits: CoagSpin (M940-22), CritSpin (M960-12), CritSpin (M961-22), CytoFuge 2 (M801-22), CytoVet (V801-22), DiffSpin (M701-22), Express 2 (M501-22), MicroPrep (G600-22), MP (M900-22), MP (M901-22), RP (M920-22), VET Express (V501-22), VT (V901-22), VT (V901-22)
Catalog Page(s): 3-300
Part Description Updated: 10/23/2015","http://www.rpiparts.com/pimages/BKK019.GIF","Includes: Top cover with latch, hinge assembly, Hinge Cover (RPI Part #BKC032), Bulb Gasket (RPI Part #BKG025), and mounting hardware",""
"BKK023","http://www.rpiparts.com/PartPage.asp?equip=6&oem=213&model=3855&rpinum=BKK023","(OEM Part # Not Available)","LATCH KIT","CENTRIFUGES
BECKMAN/IRIS
VET Express (V501-22)","RPI Part #BKK023
OEM Part # (OEM Part # Not Available)
LATCH KIT
Includes: Latch, latch housing, Membrane Panel (RPI Part #BKP031), (1 pc) Bumper/Foot (RPI Part #RPB896), and mounting hardware
Also available: Top Cover Assembly (RPI Part #BKK019)
Model(s) This Part Fits: Express 2 (M501-22), VET Express (V501-22)
Catalog Page(s): 3-302
Part Description Updated: 10/23/2015","http://www.rpiparts.com/pimages/BKK023.GIF","Includes: Latch, latch housing, Membrane Panel (RPI Part #BKP031), (1 pc) Bumper/Foot (RPI Part #RPB896), and mounting hardware
Also available: Top Cover Assembly (RPI Part #BKK019)",""
"BKO037","http://www.rpiparts.com/PartPage.asp?equip=6&oem=213&model=3855&rpinum=BKO037","X01-005532-001","O-RING (ROTOR HOLDER)","CENTRIFUGES
BECKMAN/IRIS
VET Express (V501-22)","RPI Part #BKO037
OEM Part #X01-005532-001
O-RING (ROTOR HOLDER)
3 per package
Material: Nitrile (Buna N), 70 Duro
Size: 1.239"" ID x 1.379"" OD x .070"" C/S
Fits: Rotor Holder
Model(s) This Part Fits: CoagSpin (M940-22), CritSpin (M960-12), CritSpin (M961-22), CytoFuge 2 (M801-22), CytoVet (V801-22), DiffSpin (M701-22), Express 2 (M501-22), MicroPrep (G600-22), MP (M900-22), MP (M901-22), RP (M920-22), VET Express (V501-22), VT (V901-22), VT (V901-22)
Catalog Page(s): 3-301
Part Description Updated: 10/23/2015","http://www.rpiparts.com/pimages/BKO037.GIF","3 per package
Material: Nitrile (Buna N), 70 Duro
Size: 1.239"" ID x 1.379"" OD x .070"" C/S",""
"BKP031","http://www.rpiparts.com/PartPage.asp?equip=6&oem=213&model=3855&rpinum=BKP031","X01-003944-001","MEMBRANE PANEL","CENTRIFUGES
BECKMAN/IRIS
VET Express (V501-22)","RPI Part #BKP031
OEM Part #X01-003944-001
MEMBRANE PANEL
Size: 1.65"" W x 3.47"" L
Adhesive backing
Included in: Latch Kit (RPI Part #BKK023)
Fits: Latch Housing
Model(s) This Part Fits: Express 2 (M501-22), VET Express (V501-22)
Catalog Page(s): 3-302
Part Description Updated: 10/23/2015","http://www.rpiparts.com/pimages/BKP031.GIF","Size: 1.65"" W x 3.47"" L
Adhesive backing
Included in: Latch Kit (RPI Part #BKK023)",""
"BKP034","http://www.rpiparts.com/PartPage.asp?equip=6&oem=213&model=3855&rpinum=BKP034","X01-003553-001","POWER SUPPLY (SWITCHING)","CENTRIFUGES
BECKMAN/IRIS
VET Express (V501-22)","RPI Part #BKP034
OEM Part #X01-003553-001
POWER SUPPLY (SWITCHING)
Input: 100-240VAC, 1.5A, 50-60 Hz.
Output: 24 VDC, 2.5A
Input Connector: EN60320-C13
Output Connector: 5.5 mm (.218"") OD Power Plug (for 2.1 mm (.064"") Pin)
Also available: Power Cord (RPI Part #RPC895)
Model(s) This Part Fits: CoagSpin (M940-22), CritSpin (M960-12), CritSpin (M961-22), CytoFuge 2 (M801-22), CytoVet (V801-22), DiffSpin (M701-22), Express 2 (M501-22), MicroPrep (G600-22), MP (M900-22), MP (M901-22), RP (M920-22), VET Express (V501-22), VT (V901-22), VT (V901-22)
Catalog Page(s): 3-301
Part Description Updated: 10/23/2015","http://www.rpiparts.com/pimages/BKP034.GIF","Input: 100-240VAC, 1.5A, 50-60 Hz.
Output: 24 VDC, 2.5A
Input Connector: EN60320-C13
Output Connector: 5.5 mm (.218"") OD Power Plug (for 2.1 mm (.064"") Pin)
Also available: Power Cord (RPI Part #RPC895)",""
"BKS027","http://www.rpiparts.com/PartPage.asp?equip=6&oem=213&model=3855&rpinum=BKS027","X01-004076-001","SOLENOID","CENTRIFUGES
BECKMAN/IRIS
VET Express (V501-22)","RPI Part #BKS027
OEM Part #X01-004076-001
SOLENOID
Pull style 6 VDC
Includes: Solenoid assembly and mounting hardware
Model(s) This Part Fits: CoagSpin (M940-22), CritSpin (M960-12), CritSpin (M961-22), CytoFuge 2 (M801-22), CytoVet (V801-22), DiffSpin (M701-22), Express 2 (M501-22), MicroPrep (G600-22), MP (M900-22), MP (M901-22), RP (M920-22), VET Express (V501-22), VT (V901-22), VT (V901-22)
Catalog Page(s): 3-300
Part Description Updated: 10/23/2015","http://www.rpiparts.com/pimages/BKS027.GIF","Pull style 6 VDC
Includes: Solenoid assembly and mounting hardware",""
"RPF894","http://www.rpiparts.com/PartPage.asp?equip=6&oem=213&model=3855&rpinum=RPF894","X01-004288-001","SUCTION FEET","CENTRIFUGES
BECKMAN/IRIS
VET Express (V501-22)","RPI Part #RPF894
OEM Part #X01-004288-001
SUCTION FEET
4 per package
Material: Black isoprene
Size: 1.00"" dia. x .44"" lg. with #8-32 x .25"" lg. stud
Model(s) This Part Fits: DiffSpin (M701-22), Express 2 (M501-22), MP (M901-22), VET Express (V501-22), VT (V901-22), VT (V901-22)
Catalog Page(s): 3-301
Part Description Updated: 10/23/2015","http://www.rpiparts.com/pimages/RPF894.GIF","4 per package
Material: Black isoprene
Size: 1.00"" dia. x .44"" lg. with #8-32 x .25"" lg. stud",""
"BKA026","http://www.rpiparts.com/PartPage.asp?equip=6&oem=213&model=3854&rpinum=BKA026","X01-003495-001","SAFETY SWITCH ASSEMBLY","CENTRIFUGES
BECKMAN/IRIS
VT (V901-22)","RPI Part #BKA026
OEM Part #X01-003495-001
SAFETY SWITCH ASSEMBLY
5A@250VAC; SPST
Includes: Switch with decoupling capacitor, wire harness with connector, (1 pc) Cable Tie (RPI Part #RPT083), and mounting hardware
Model(s) This Part Fits: CoagSpin (M940-22), CritSpin (M960-12), CritSpin (M961-22), CytoFuge 2 (M801-22), CytoVet (V801-22), DiffSpin (M701-22), Express 2 (M501-22), MicroPrep (G600-22), MP (M900-22), MP (M901-22), RP (M920-22), VET Express (V501-22), VT (V901-22), VT (V901-22)
Catalog Page(s): 3-300
Part Description Updated: 10/23/2015","http://www.rpiparts.com/pimages/BKA026.GIF","5A@250VAC; SPST
Includes: Switch with decoupling capacitor, wire harness with connector, (1 pc) Cable Tie (RPI Part #RPT083), and mounting hardware",""
"BKC032","http://www.rpiparts.com/PartPage.asp?equip=6&oem=213&model=3854&rpinum=BKC032","(OEM Part # Not Available)","HINGE COVER","CENTRIFUGES
BECKMAN/IRIS
VT (V901-22)","RPI Part #BKC032
OEM Part # (OEM Part # Not Available)
HINGE COVER
Size: 1.64"" x 2.20""
Color: Black
Adhesive backing
Included in: Top Cover Assembly (RPI Part #BKK019)
Fits: Hinge Housing
Model(s) This Part Fits: CoagSpin (M940-22), CritSpin (M960-12), CritSpin (M961-22), CytoFuge 2 (M801-22), CytoVet (V801-22), DiffSpin (M701-22), Express 2 (M501-22), MicroPrep (G600-22), MP (M900-22), MP (M901-22), RP (M920-22), VET Express (V501-22), VT (V901-22), VT (V901-22)
Catalog Page(s): 3-300
Part Description Updated: 10/23/2015","http://www.rpiparts.com/pimages/BKC032.GIF","Size: 1.64"" x 2.20""
Color: Black
Adhesive backing
Included in: Top Cover Assembly (RPI Part #BKK019)",""
"BKG025","http://www.rpiparts.com/PartPage.asp?equip=6&oem=213&model=3854&rpinum=BKG025","X01-004635-001","BULB GASKET","CENTRIFUGES
BECKMAN/IRIS
VT (V901-22)","RPI Part #BKG025
OEM Part #X01-004635-001
BULB GASKET
Length: 19.75""
Included in: Top Cover Assembly (RPI Part #BKK019)
Model(s) This Part Fits: CoagSpin (M940-22), CritSpin (M960-12), CritSpin (M961-22), CytoFuge 2 (M801-22), CytoVet (V801-22), DiffSpin (M701-22), Express 2 (M501-22), MicroPrep (G600-22), MP (M900-22), MP (M901-22), RP (M920-22), VET Express (V501-22), VT (V901-22), VT (V901-22)
Catalog Page(s): 3-300
Part Description Updated: 10/23/2015","http://www.rpiparts.com/pimages/BKG025.GIF","Length: 19.75""
Included in: Top Cover Assembly (RPI Part #BKK019)",""
"BKH035","http://www.rpiparts.com/PartPage.asp?equip=6&oem=213&model=3854&rpinum=BKH035","X01-002529-001 / X01-003493-001","POWER HARNESS","CENTRIFUGES
BECKMAN/IRIS
VT (V901-22)","RPI Part #BKH035
OEM Part #X01-002529-001 / X01-003493-001
POWER HARNESS
Size: 6.25"" lg.
Includes: Mounting hardware
Model(s) This Part Fits: CoagSpin (M940-22), CritSpin (M960-12), CritSpin (M961-22), CytoFuge 2 (M801-22), CytoVet (V801-22), DiffSpin (M701-22), Express 2 (M501-22), MicroPrep (G600-22), MP (M900-22), MP (M901-22), RP (M920-22), VET Express (V501-22), VT (V901-22), VT (V901-22)
Catalog Page(s): 3-301
Part Description Updated: 10/23/2015","http://www.rpiparts.com/pimages/BKH035.GIF","Size: 6.25"" lg.
Includes: Mounting hardware",""
"BKK019","http://www.rpiparts.com/PartPage.asp?equip=6&oem=213&model=3854&rpinum=BKK019","X01-003494-001/X01-002528-00","TOP COVER ASSEMBLY","CENTRIFUGES
BECKMAN/IRIS
VT (V901-22)","RPI Part #BKK019
OEM Part #X01-003494-001/X01-002528-00
TOP COVER ASSEMBLY
Includes: Top cover with latch, hinge assembly, Hinge Cover (RPI Part #BKC032), Bulb Gasket (RPI Part #BKG025), and mounting hardware
Model(s) This Part Fits: CoagSpin (M940-22), CritSpin (M960-12), CritSpin (M961-22), CytoFuge 2 (M801-22), CytoVet (V801-22), DiffSpin (M701-22), Express 2 (M501-22), MicroPrep (G600-22), MP (M900-22), MP (M901-22), RP (M920-22), VET Express (V501-22), VT (V901-22), VT (V901-22)
Catalog Page(s): 3-300
Part Description Updated: 10/23/2015","http://www.rpiparts.com/pimages/BKK019.GIF","Includes: Top cover with latch, hinge assembly, Hinge Cover (RPI Part #BKC032), Bulb Gasket (RPI Part #BKG025), and mounting hardware",""
"BKK020","http://www.rpiparts.com/PartPage.asp?equip=6&oem=213&model=3854&rpinum=BKK020","(OEM Part # Not Available)","LATCH KIT","CENTRIFUGES
BECKMAN/IRIS
VT (V901-22)","RPI Part #BKK020
OEM Part # (OEM Part # Not Available)
LATCH KIT
Includes: Latch, latch housing, Membrane Panel (RPI Part #BKP028), (1 pc) Bumper/Foot (RPI Part #RPB896), and mounting hardware
Also available: Top Cover Assembly (RPI Part #BKK019)
Model(s) This Part Fits: VT (V901-22), VT (V901-22)
Catalog Page(s): 3-302
Part Description Updated: 10/23/2015","http://www.rpiparts.com/pimages/BKK020.GIF","Includes: Latch, latch housing, Membrane Panel (RPI Part #BKP028), (1 pc) Bumper/Foot (RPI Part #RPB896), and mounting hardware
Also available: Top Cover Assembly (RPI Part #BKK019)",""
"BKO037","http://www.rpiparts.com/PartPage.asp?equip=6&oem=213&model=3854&rpinum=BKO037","X01-005532-001","O-RING (ROTOR HOLDER)","CENTRIFUGES
BECKMAN/IRIS
VT (V901-22)","RPI Part #BKO037
OEM Part #X01-005532-001
O-RING (ROTOR HOLDER)
3 per package
Material: Nitrile (Buna N), 70 Duro
Size: 1.239"" ID x 1.379"" OD x .070"" C/S
Fits: Rotor Holder
Model(s) This Part Fits: CoagSpin (M940-22), CritSpin (M960-12), CritSpin (M961-22), CytoFuge 2 (M801-22), CytoVet (V801-22), DiffSpin (M701-22), Express 2 (M501-22), MicroPrep (G600-22), MP (M900-22), MP (M901-22), RP (M920-22), VET Express (V501-22), VT (V901-22), VT (V901-22)
Catalog Page(s): 3-301
Part Description Updated: 10/23/2015","http://www.rpiparts.com/pimages/BKO037.GIF","3 per package
Material: Nitrile (Buna N), 70 Duro
Size: 1.239"" ID x 1.379"" OD x .070"" C/S",""
"BKP028","http://www.rpiparts.com/PartPage.asp?equip=6&oem=213&model=3854&rpinum=BKP028","X01-003943-001","MEMBRANE PANEL","CENTRIFUGES
BECKMAN/IRIS
VT (V901-22)","RPI Part #BKP028
OEM Part #X01-003943-001
MEMBRANE PANEL
Size: 1.65"" W x 3.47"" L
Adhesive backing
Included in: Latch Kit (RPI Part #BKK020)
Fits: Latch Housing
Model(s) This Part Fits: VT (V901-22), VT (V901-22)
Catalog Page(s): 3-302
Part Description Updated: 10/23/2015","http://www.rpiparts.com/pimages/BKP028.GIF","Size: 1.65"" W x 3.47"" L
Adhesive backing
Included in: Latch Kit (RPI Part #BKK020)",""
"BKP034","http://www.rpiparts.com/PartPage.asp?equip=6&oem=213&model=3854&rpinum=BKP034","X01-003553-001","POWER SUPPLY (SWITCHING)","CENTRIFUGES
BECKMAN/IRIS
VT (V901-22)","RPI Part #BKP034
OEM Part #X01-003553-001
POWER SUPPLY (SWITCHING)
Input: 100-240VAC, 1.5A, 50-60 Hz.
Output: 24 VDC, 2.5A
Input Connector: EN60320-C13
Output Connector: 5.5 mm (.218"") OD Power Plug (for 2.1 mm (.064"") Pin)
Also available: Power Cord (RPI Part #RPC895)
Model(s) This Part Fits: CoagSpin (M940-22), CritSpin (M960-12), CritSpin (M961-22), CytoFuge 2 (M801-22), CytoVet (V801-22), DiffSpin (M701-22), Express 2 (M501-22), MicroPrep (G600-22), MP (M900-22), MP (M901-22), RP (M920-22), VET Express (V501-22), VT (V901-22), VT (V901-22)
Catalog Page(s): 3-301
Part Description Updated: 10/23/2015","http://www.rpiparts.com/pimages/BKP034.GIF","Input: 100-240VAC, 1.5A, 50-60 Hz.
Output: 24 VDC, 2.5A
Input Connector: EN60320-C13
Output Connector: 5.5 mm (.218"") OD Power Plug (for 2.1 mm (.064"") Pin)
Also available: Power Cord (RPI Part #RPC895)",""
"BKS027","http://www.rpiparts.com/PartPage.asp?equip=6&oem=213&model=3854&rpinum=BKS027","X01-004076-001","SOLENOID","CENTRIFUGES
BECKMAN/IRIS
VT (V901-22)","RPI Part #BKS027
OEM Part #X01-004076-001
SOLENOID
Pull style 6 VDC
Includes: Solenoid assembly and mounting hardware
Model(s) This Part Fits: CoagSpin (M940-22), CritSpin (M960-12), CritSpin (M961-22), CytoFuge 2 (M801-22), CytoVet (V801-22), DiffSpin (M701-22), Express 2 (M501-22), MicroPrep (G600-22), MP (M900-22), MP (M901-22), RP (M920-22), VET Express (V501-22), VT (V901-22), VT (V901-22)
Catalog Page(s): 3-300
Part Description Updated: 10/23/2015","http://www.rpiparts.com/pimages/BKS027.GIF","Pull style 6 VDC
Includes: Solenoid assembly and mounting hardware",""
"RPF894","http://www.rpiparts.com/PartPage.asp?equip=6&oem=213&model=3854&rpinum=RPF894","X01-004288-001","SUCTION FEET","CENTRIFUGES
BECKMAN/IRIS
VT (V901-22)","RPI Part #RPF894
OEM Part #X01-004288-001
SUCTION FEET
4 per package
Material: Black isoprene
Size: 1.00"" dia. x .44"" lg. with #8-32 x .25"" lg. stud
Model(s) This Part Fits: DiffSpin (M701-22), Express 2 (M501-22), MP (M901-22), VET Express (V501-22), VT (V901-22), VT (V901-22)
Catalog Page(s): 3-301
Part Description Updated: 10/23/2015","http://www.rpiparts.com/pimages/RPF894.GIF","4 per package
Material: Black isoprene
Size: 1.00"" dia. x .44"" lg. with #8-32 x .25"" lg. stud",""
"BKA026","http://www.rpiparts.com/PartPage.asp?equip=6&oem=213&model=3846&rpinum=BKA026","X01-003495-001","SAFETY SWITCH ASSEMBLY","CENTRIFUGES
BECKMAN/IRIS
CytoFuge 2 (M801-22)","RPI Part #BKA026
OEM Part #X01-003495-001
SAFETY SWITCH ASSEMBLY
5A@250VAC; SPST
Includes: Switch with decoupling capacitor, wire harness with connector, (1 pc) Cable Tie (RPI Part #RPT083), and mounting hardware
Model(s) This Part Fits: CoagSpin (M940-22), CritSpin (M960-12), CritSpin (M961-22), CytoFuge 2 (M801-22), CytoVet (V801-22), DiffSpin (M701-22), Express 2 (M501-22), MicroPrep (G600-22), MP (M900-22), MP (M901-22), RP (M920-22), VET Express (V501-22), VT (V901-22), VT (V901-22)
Catalog Page(s): 3-300
Part Description Updated: 10/23/2015","http://www.rpiparts.com/pimages/BKA026.GIF","5A@250VAC; SPST
Includes: Switch with decoupling capacitor, wire harness with connector, (1 pc) Cable Tie (RPI Part #RPT083), and mounting hardware",""
"BKC032","http://www.rpiparts.com/PartPage.asp?equip=6&oem=213&model=3846&rpinum=BKC032","(OEM Part # Not Available)","HINGE COVER","CENTRIFUGES
BECKMAN/IRIS
CytoFuge 2 (M801-22)","RPI Part #BKC032
OEM Part # (OEM Part # Not Available)
HINGE COVER
Size: 1.64"" x 2.20""
Color: Black
Adhesive backing
Included in: Top Cover Assembly (RPI Part #BKK019)
Fits: Hinge Housing
Model(s) This Part Fits: CoagSpin (M940-22), CritSpin (M960-12), CritSpin (M961-22), CytoFuge 2 (M801-22), CytoVet (V801-22), DiffSpin (M701-22), Express 2 (M501-22), MicroPrep (G600-22), MP (M900-22), MP (M901-22), RP (M920-22), VET Express (V501-22), VT (V901-22), VT (V901-22)
Catalog Page(s): 3-300
Part Description Updated: 10/23/2015","http://www.rpiparts.com/pimages/BKC032.GIF","Size: 1.64"" x 2.20""
Color: Black
Adhesive backing
Included in: Top Cover Assembly (RPI Part #BKK019)",""
"BKG025","http://www.rpiparts.com/PartPage.asp?equip=6&oem=213&model=3846&rpinum=BKG025","X01-004635-001","BULB GASKET","CENTRIFUGES
BECKMAN/IRIS
CytoFuge 2 (M801-22)","RPI Part #BKG025
OEM Part #X01-004635-001
BULB GASKET
Length: 19.75""
Included in: Top Cover Assembly (RPI Part #BKK019)
Model(s) This Part Fits: CoagSpin (M940-22), CritSpin (M960-12), CritSpin (M961-22), CytoFuge 2 (M801-22), CytoVet (V801-22), DiffSpin (M701-22), Express 2 (M501-22), MicroPrep (G600-22), MP (M900-22), MP (M901-22), RP (M920-22), VET Express (V501-22), VT (V901-22), VT (V901-22)
Catalog Page(s): 3-300
Part Description Updated: 10/23/2015","http://www.rpiparts.com/pimages/BKG025.GIF","Length: 19.75""
Included in: Top Cover Assembly (RPI Part #BKK019)",""
"BKH035","http://www.rpiparts.com/PartPage.asp?equip=6&oem=213&model=3846&rpinum=BKH035","X01-002529-001 / X01-003493-001","POWER HARNESS","CENTRIFUGES
BECKMAN/IRIS
CytoFuge 2 (M801-22)","RPI Part #BKH035
OEM Part #X01-002529-001 / X01-003493-001
POWER HARNESS
Size: 6.25"" lg.
Includes: Mounting hardware
Model(s) This Part Fits: CoagSpin (M940-22), CritSpin (M960-12), CritSpin (M961-22), CytoFuge 2 (M801-22), CytoVet (V801-22), DiffSpin (M701-22), Express 2 (M501-22), MicroPrep (G600-22), MP (M900-22), MP (M901-22), RP (M920-22), VET Express (V501-22), VT (V901-22), VT (V901-22)
Catalog Page(s): 3-301
Part Description Updated: 10/23/2015","http://www.rpiparts.com/pimages/BKH035.GIF","Size: 6.25"" lg.
Includes: Mounting hardware",""
"BKK019","http://www.rpiparts.com/PartPage.asp?equip=6&oem=213&model=3846&rpinum=BKK019","X01-003494-001/X01-002528-00","TOP COVER ASSEMBLY","CENTRIFUGES
BECKMAN/IRIS
CytoFuge 2 (M801-22)","RPI Part #BKK019
OEM Part #X01-003494-001/X01-002528-00
TOP COVER ASSEMBLY
Includes: Top cover with latch, hinge assembly, Hinge Cover (RPI Part #BKC032), Bulb Gasket (RPI Part #BKG025), and mounting hardware
Model(s) This Part Fits: CoagSpin (M940-22), CritSpin (M960-12), CritSpin (M961-22), CytoFuge 2 (M801-22), CytoVet (V801-22), DiffSpin (M701-22), Express 2 (M501-22), MicroPrep (G600-22), MP (M900-22), MP (M901-22), RP (M920-22), VET Express (V501-22), VT (V901-22), VT (V901-22)
Catalog Page(s): 3-300
Part Description Updated: 10/23/2015","http://www.rpiparts.com/pimages/BKK019.GIF","Includes: Top cover with latch, hinge assembly, Hinge Cover (RPI Part #BKC032), Bulb Gasket (RPI Part #BKG025), and mounting hardware",""
"BKO037","http://www.rpiparts.com/PartPage.asp?equip=6&oem=213&model=3846&rpinum=BKO037","X01-005532-001","O-RING (ROTOR HOLDER)","CENTRIFUGES
BECKMAN/IRIS
CytoFuge 2 (M801-22)","RPI Part #BKO037
OEM Part #X01-005532-001
O-RING (ROTOR HOLDER)
3 per package
Material: Nitrile (Buna N), 70 Duro
Size: 1.239"" ID x 1.379"" OD x .070"" C/S
Fits: Rotor Holder
Model(s) This Part Fits: CoagSpin (M940-22), CritSpin (M960-12), CritSpin (M961-22), CytoFuge 2 (M801-22), CytoVet (V801-22), DiffSpin (M701-22), Express 2 (M501-22), MicroPrep (G600-22), MP (M900-22), MP (M901-22), RP (M920-22), VET Express (V501-22), VT (V901-22), VT (V901-22)
Catalog Page(s): 3-301
Part Description Updated: 10/23/2015","http://www.rpiparts.com/pimages/BKO037.GIF","3 per package
Material: Nitrile (Buna N), 70 Duro
Size: 1.239"" ID x 1.379"" OD x .070"" C/S",""
"BKP034","http://www.rpiparts.com/PartPage.asp?equip=6&oem=213&model=3846&rpinum=BKP034","X01-003553-001","POWER SUPPLY (SWITCHING)","CENTRIFUGES
BECKMAN/IRIS
CytoFuge 2 (M801-22)","RPI Part #BKP034
OEM Part #X01-003553-001
POWER SUPPLY (SWITCHING)
Input: 100-240VAC, 1.5A, 50-60 Hz.
Output: 24 VDC, 2.5A
Input Connector: EN60320-C13
Output Connector: 5.5 mm (.218"") OD Power Plug (for 2.1 mm (.064"") Pin)
Also available: Power Cord (RPI Part #RPC895)
Model(s) This Part Fits: CoagSpin (M940-22), CritSpin (M960-12), CritSpin (M961-22), CytoFuge 2 (M801-22), CytoVet (V801-22), DiffSpin (M701-22), Express 2 (M501-22), MicroPrep (G600-22), MP (M900-22), MP (M901-22), RP (M920-22), VET Express (V501-22), VT (V901-22), VT (V901-22)
Catalog Page(s): 3-301
Part Description Updated: 10/23/2015","http://www.rpiparts.com/pimages/BKP034.GIF","Input: 100-240VAC, 1.5A, 50-60 Hz.
Output: 24 VDC, 2.5A
Input Connector: EN60320-C13
Output Connector: 5.5 mm (.218"") OD Power Plug (for 2.1 mm (.064"") Pin)
Also available: Power Cord (RPI Part #RPC895)",""
"BKS027","http://www.rpiparts.com/PartPage.asp?equip=6&oem=213&model=3846&rpinum=BKS027","X01-004076-001","SOLENOID","CENTRIFUGES
BECKMAN/IRIS
CytoFuge 2 (M801-22)","RPI Part #BKS027
OEM Part #X01-004076-001
SOLENOID
Pull style 6 VDC
Includes: Solenoid assembly and mounting hardware
Model(s) This Part Fits: CoagSpin (M940-22), CritSpin (M960-12), CritSpin (M961-22), CytoFuge 2 (M801-22), CytoVet (V801-22), DiffSpin (M701-22), Express 2 (M501-22), MicroPrep (G600-22), MP (M900-22), MP (M901-22), RP (M920-22), VET Express (V501-22), VT (V901-22), VT (V901-22)
Catalog Page(s): 3-300
Part Description Updated: 10/23/2015","http://www.rpiparts.com/pimages/BKS027.GIF","Pull style 6 VDC
Includes: Solenoid assembly and mounting hardware",""
"RPB896","http://www.rpiparts.com/PartPage.asp?equip=6&oem=213&model=3846&rpinum=RPB896","X01-002542-001","BUMPER / FOOT","CENTRIFUGES
BECKMAN/IRIS
CytoFuge 2 (M801-22)","RPI Part #RPB896
OEM Part #X01-002542-001
BUMPER / FOOT
4 per package
Material: Black non-marking polyurethane
Size: .44"" dia. x .20"" h
Adhesive backing
Included in: Latch Kit (RPI Part #BKK020), Latch Kit (RPI Part #BKK021), Latch Kit (RPI Part #BKK022), and Latch Kit (RPI Part #BKK023)
Model(s) This Part Fits: CoagSpin (M940-22), CritSpin (M960-12), CritSpin (M961-22), CytoFuge 2 (M801-22), CytoVet (V801-22), MicroPrep (G600-22), MP (M900-22), MP (M901-22), VT (V901-22)
Catalog Page(s): 3-301
Part Description Updated: 10/23/2015","http://www.rpiparts.com/pimages/RPB896.GIF","4 per package
Material: Black non-marking polyurethane
Size: .44"" dia. x .20"" h
Adhesive backing
Included in: Latch Kit (RPI Part #BKK020), Latch Kit (RPI Part #BKK021), Latch Kit (RPI Part #BKK022), and Latch Kit (RPI Part #BKK023)",""
